date,Quota A,Quota B,Quota C,Quota D,Quota E,Quota Premium A,Quota Premium B,Quota Premium C,Quota Premium D,Quota Premium E,Total Bids Received A,Total Bids Received B,Total Bids Received C,Total Bids Received D,Total Bids Received E,Number of Successful Bids A,Number of Successful Bids B,Number of Successful Bids C,Number of Successful Bids D,Number of Successful Bids E,Resident Households Average Per Pax,Resident Households Median Per Pax,Resident Employed Households Average Per Pax,Resident Employed Households Median Per Pax,Resident Households Average,Resident Households Median1/,Resident Employed Households Average,Resident Employed Households Median1/,MAS Core Inflation Measure (Index),GDP At Current Market Prices,  Goods Producing Industries,    Manufacturing,    Construction,    Utilities,    Other Goods Industries,  Services Producing Industries,    Wholesale & Retail Trade,    Transportation & Storage,    Accommodation & Food Services,    Information & Communications,    Finance & Insurance,"    Real Estate, Professional Services And Administrative & Support Services",    Other Services Industries,  Ownership Of Dwellings,  Gross Value Added At Basic Prices,  Add: Taxes On Products,Household Net Worth,  Assets,    Financial Assets,      Currency & Deposits,      Shares & Securities,        Listed Shares,        Unlisted Shares,        Unit Trusts & Investment Funds,      Life Insurance,      Central Provident Fund (CPF),      Pension Funds,    Residential Property Assets,      Public Housing,      Private Housing,  Liabilities,    Mortgage Loans,      Financial Institutions,      Housing & Development Board (HDB),    Personal Loans,      Motor Vehicle,      Credit/Charge Cards,      Others,Close/Last,Personal Disposable Income (Million Dollars),Personal Saving (Million Dollars),Personal Saving Rate (Per Cent),Rail Length (Kilometres),  Mass Rapid Transit (MRT) (Kilometres),  Light Rail Transit (LRT) (Kilometres),MRT km Operated (Thousand Train-Kilometres),LRT km Operated (Thousand Car-Kilometres),Average Daily Ridership - MRT (Thousand Passenger-Trips),Average Daily Ridership - LRT (Thousand Passenger-Trips),Average Daily Ridership - Bus (Thousand Passenger-Trips),Average Daily Trip - Point-To-Point (P2P) Transport (Taxis And Private Hire Cars) (Thousand Daily-Trips),Bus,LRT,MRT
2018-10-15,1674,1273,350,819,539,25556,31302,29501,3951,32900,1811,1856,470,1201,779,1672,1267,349,819,527,3488.0,2425.0,3969.0,2792.0,10664.0,7955.0,12137.0,9293.0,99.527,508495.1,129248.4,105443.1,17840.7,5811.4,153.2,334917.7,89284.7,30827.5,9812.3,19908.5,62714.7,69839.3,52530.7,17751.0,481917.1,26578.0,1824530.4,2170504.3,1223538.8,440065.0,190704.6,85561.7,31197.9,73944.9,184898.2,391117.5,16753.5,946965.5,420062.0,526903.5,345974.0,248040.2,207616.0,40424.2,97933.8,11097.7,12289.5,74546.7,71.78,65689.8,19902.4,30.3,228.1,199.3,28.8,40700.0,7302.0,3302.0,199.0,4037.0,755.0,4037000.0,199000.0,3302000.0
2018-11-01,1819,1265,332,1121,557,28199,32302,29501,2509,32000,2849,2142,460,1543,862,1757,1262,332,1104,544,3488.0,2425.0,3969.0,2792.0,10664.0,7955.0,12137.0,9293.0,99.389,508495.1,129248.4,105443.1,17840.7,5811.4,153.2,334917.7,89284.7,30827.5,9812.3,19908.5,62714.7,69839.3,52530.7,17751.0,481917.1,26578.0,1824530.4,2170504.3,1223538.8,440065.0,190704.6,85561.7,31197.9,73944.9,184898.2,391117.5,16753.5,946965.5,420062.0,526903.5,345974.0,248040.2,207616.0,40424.2,97933.8,11097.7,12289.5,74546.7,63.69,65689.8,19902.4,30.3,228.1,199.3,28.8,40700.0,7302.0,3302.0,199.0,4037.0,755.0,4037000.0,199000.0,3302000.0
2018-11-15,1818,1241,331,1103,552,25000,31101,27509,2989,30959,2231,1786,580,1423,930,1744,1234,327,1093,546,3488.0,2425.0,3969.0,2792.0,10664.0,7955.0,12137.0,9293.0,99.389,508495.1,129248.4,105443.1,17840.7,5811.4,153.2,334917.7,89284.7,30827.5,9812.3,19908.5,62714.7,69839.3,52530.7,17751.0,481917.1,26578.0,1824530.4,2170504.3,1223538.8,440065.0,190704.6,85561.7,31197.9,73944.9,184898.2,391117.5,16753.5,946965.5,420062.0,526903.5,345974.0,248040.2,207616.0,40424.2,97933.8,11097.7,12289.5,74546.7,56.46,65689.8,19902.4,30.3,228.1,199.3,28.8,40700.0,7302.0,3302.0,199.0,4037.0,755.0,4037000.0,199000.0,3302000.0
2018-12-01,1878,1239,329,1121,552,23568,31001,27009,3399,30851,2177,1780,489,1483,1021,1878,1230,328,1113,546,3488.0,2425.0,3969.0,2792.0,10664.0,7955.0,12137.0,9293.0,99.682,508495.1,129248.4,105443.1,17840.7,5811.4,153.2,334917.7,89284.7,30827.5,9812.3,19908.5,62714.7,69839.3,52530.7,17751.0,481917.1,26578.0,1824530.4,2170504.3,1223538.8,440065.0,190704.6,85561.7,31197.9,73944.9,184898.2,391117.5,16753.5,946965.5,420062.0,526903.5,345974.0,248040.2,207616.0,40424.2,97933.8,11097.7,12289.5,74546.7,52.95,65689.8,19902.4,30.3,228.1,199.3,28.8,40700.0,7302.0,3302.0,199.0,4037.0,755.0,4037000.0,199000.0,3302000.0
2018-12-15,1890,1243,333,1114,545,25501,31001,27001,3789,31809,2729,1804,503,1375,778,1887,1235,318,1114,545,3488.0,2425.0,3969.0,2792.0,10664.0,7955.0,12137.0,9293.0,99.682,508495.1,129248.4,105443.1,17840.7,5811.4,153.2,334917.7,89284.7,30827.5,9812.3,19908.5,62714.7,69839.3,52530.7,17751.0,481917.1,26578.0,1824530.4,2170504.3,1223538.8,440065.0,190704.6,85561.7,31197.9,73944.9,184898.2,391117.5,16753.5,946965.5,420062.0,526903.5,345974.0,248040.2,207616.0,40424.2,97933.8,11097.7,12289.5,74546.7,49.88,65689.8,19902.4,30.3,228.1,199.3,28.8,40700.0,7302.0,3302.0,199.0,4037.0,755.0,4037000.0,199000.0,3302000.0
2019-01-01,1815,1245,330,1112,546,25920,32200,27002,3610,32909,2707,1818,472,1396,776,1804,1242,308,1103,540,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.961,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1868886.3,2212926.9,1263899.1,455015.2,197101.8,89190.7,31287.2,76623.9,194129.0,400875.5,16777.6,949027.8,418764.1,530263.7,344040.6,247032.7,206728.8,40303.9,97007.9,11216.3,11744.9,74046.7,46.54,66622.5,20988.0,31.5,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-01-15,1818,1244,344,1104,540,26170,33989,26230,2889,33689,2864,2119,537,1473,797,1818,1230,342,1104,530,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.961,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1868886.3,2212926.9,1263899.1,455015.2,197101.8,89190.7,31287.2,76623.9,194129.0,400875.5,16777.6,949027.8,418764.1,530263.7,344040.6,247032.7,206728.8,40303.9,97007.9,11216.3,11744.9,74046.7,52.11,66622.5,20988.0,31.5,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-02-01,1662,1202,326,834,403,25689,34509,26378,3709,35310,2371,1937,466,1164,545,1653,1169,324,834,392,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.21,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1868886.3,2212926.9,1263899.1,455015.2,197101.8,89190.7,31287.2,76623.9,194129.0,400875.5,16777.6,949027.8,418764.1,530263.7,344040.6,247032.7,206728.8,40303.9,97007.9,11216.3,11744.9,74046.7,55.26,66622.5,20988.0,31.5,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-02-15,1650,1214,306,826,407,26301,35403,26914,3689,36667,2261,1993,433,1100,658,1650,1213,306,817,407,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.21,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1868886.3,2212926.9,1263899.1,455015.2,197101.8,89190.7,31287.2,76623.9,194129.0,400875.5,16777.6,949027.8,418764.1,530263.7,344040.6,247032.7,206728.8,40303.9,97007.9,11216.3,11744.9,74046.7,55.59,66622.5,20988.0,31.5,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-03-01,1659,1233,306,825,408,26309,36961,27010,3602,37620,2213,1903,443,1175,689,1653,1230,301,822,405,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.03,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1868886.3,2212926.9,1263899.1,455015.2,197101.8,89190.7,31287.2,76623.9,194129.0,400875.5,16777.6,949027.8,418764.1,530263.7,344040.6,247032.7,206728.8,40303.9,97007.9,11216.3,11744.9,74046.7,55.8,66622.5,20988.0,31.5,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-03-15,1650,1201,304,834,397,26659,39401,27021,3469,41000,2204,1878,411,1039,730,1647,1195,304,825,396,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.03,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1868886.3,2212926.9,1263899.1,455015.2,197101.8,89190.7,31287.2,76623.9,194129.0,400875.5,16777.6,949027.8,418764.1,530263.7,344040.6,247032.7,206728.8,40303.9,97007.9,11216.3,11744.9,74046.7,58.52,66622.5,20988.0,31.5,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-04-01,1656,1202,309,829,400,29159,43102,27589,3501,48209,2338,1782,431,1193,648,1650,1202,304,803,391,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.027,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1910545.5,2252028.0,1295400.9,461905.4,206676.7,90674.7,31502.6,84499.5,200664.7,409361.5,16792.5,956627.1,417951.7,538675.4,341482.4,245787.8,205626.6,40161.2,95694.7,11354.8,12071.3,72268.6,61.59,60174.8,15021.7,25.0,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-04-15,1653,1205,304,835,398,33199,48000,32001,3452,52410,2249,1634,560,1129,667,1603,1181,284,834,391,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.027,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1910545.5,2252028.0,1295400.9,461905.4,206676.7,90674.7,31502.6,84499.5,200664.7,409361.5,16792.5,956627.1,417951.7,538675.4,341482.4,245787.8,205626.6,40161.2,95694.7,11354.8,12071.3,72268.6,63.4,60174.8,15021.7,25.0,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-05-01,1431,1139,394,923,384,36704,48010,28559,3352,52502,1988,1360,610,1154,513,1431,1139,394,896,379,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.879,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1910545.5,2252028.0,1295400.9,461905.4,206676.7,90674.7,31502.6,84499.5,200664.7,409361.5,16792.5,956627.1,417951.7,538675.4,341482.4,245787.8,205626.6,40161.2,95694.7,11354.8,12071.3,72268.6,63.6,60174.8,15021.7,25.0,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-05-15,1475,1163,409,898,382,27000,42564,27400,3202,47000,1799,1407,600,1193,626,1475,1161,406,886,375,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.879,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1910545.5,2252028.0,1295400.9,461905.4,206676.7,90674.7,31502.6,84499.5,200664.7,409361.5,16792.5,956627.1,417951.7,538675.4,341482.4,245787.8,205626.6,40161.2,95694.7,11354.8,12071.3,72268.6,62.02,60174.8,15021.7,25.0,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-06-01,1424,1139,389,925,380,30009,39728,25502,3090,42002,1902,1346,535,1149,724,1417,1137,389,920,375,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.899,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1910545.5,2252028.0,1295400.9,461905.4,206676.7,90674.7,31502.6,84499.5,200664.7,409361.5,16792.5,956627.1,417951.7,538675.4,341482.4,245787.8,205626.6,40161.2,95694.7,11354.8,12071.3,72268.6,53.25,60174.8,15021.7,25.0,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-06-15,1424,1141,393,909,381,26999,35906,25501,3000,39400,1742,1418,607,1187,536,1225,1137,390,906,380,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.899,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1910545.5,2252028.0,1295400.9,461905.4,206676.7,90674.7,31502.6,84499.5,200664.7,409361.5,16792.5,956627.1,417951.7,538675.4,341482.4,245787.8,205626.6,40161.2,95694.7,11354.8,12071.3,72268.6,51.93,60174.8,15021.7,25.0,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-07-01,1431,1141,390,902,379,28589,34000,25089,3081,36901,1795,1390,649,1141,523,1428,1135,382,890,377,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.881,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1947578.4,2287774.1,1315856.5,466414.1,207623.8,87630.8,31718.0,88275.1,207507.1,417482.9,16828.5,971917.6,423738.9,548178.7,340195.7,244938.1,204731.0,40207.1,95257.6,11351.4,12053.5,71852.7,59.09,62078.3,17347.2,27.9,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-07-15,1623,1143,393,900,375,26667,39406,24599,3554,39889,1902,1677,657,1193,751,1617,1140,393,897,367,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.881,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1947578.4,2287774.1,1315856.5,466414.1,207623.8,87630.8,31718.0,88275.1,207507.1,417482.9,16828.5,971917.6,423738.9,548178.7,340195.7,244938.1,204731.0,40207.1,95257.6,11351.4,12053.5,71852.7,59.58,62078.3,17347.2,27.9,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-08-01,1059,1047,292,751,357,32725,40001,27800,4400,40512,2023,1487,492,1040,589,1059,1043,273,751,353,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.961,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1947578.4,2287774.1,1315856.5,466414.1,207623.8,87630.8,31718.0,88275.1,207507.1,417482.9,16828.5,971917.6,423738.9,548178.7,340195.7,244938.1,204731.0,40207.1,95257.6,11351.4,12053.5,71852.7,53.95,62078.3,17347.2,27.9,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-08-15,1062,1045,283,742,363,31917,38602,26501,4301,40002,1725,1415,446,1010,593,1062,1043,283,574,353,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.961,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1947578.4,2287774.1,1315856.5,466414.1,207623.8,87630.8,31718.0,88275.1,207507.1,417482.9,16828.5,971917.6,423738.9,548178.7,340195.7,244938.1,204731.0,40207.1,95257.6,11351.4,12053.5,71852.7,54.47,62078.3,17347.2,27.9,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-09-01,1056,1046,302,739,359,31783,36001,25502,4089,37912,1656,1289,446,1086,552,1056,1040,299,712,350,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.936,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1947578.4,2287774.1,1315856.5,466414.1,207623.8,87630.8,31718.0,88275.1,207507.1,417482.9,16828.5,971917.6,423738.9,548178.7,340195.7,244938.1,204731.0,40207.1,95257.6,11351.4,12053.5,71852.7,53.94,62078.3,17347.2,27.9,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-09-15,1056,1044,283,907,365,31759,37000,25556,3601,40000,1453,1418,544,1197,632,1053,1042,282,893,350,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.936,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1947578.4,2287774.1,1315856.5,466414.1,207623.8,87630.8,31718.0,88275.1,207507.1,417482.9,16828.5,971917.6,423738.9,548178.7,340195.7,244938.1,204731.0,40207.1,95257.6,11351.4,12053.5,71852.7,62.9,62078.3,17347.2,27.9,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-10-01,1057,1048,286,765,364,34001,41361,26509,3800,41001,1659,1559,522,1036,601,1033,1042,286,763,358,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.013,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1993205.5,2334353.0,1352932.7,475911.7,217444.2,90485.5,31807.2,95151.5,217602.1,425110.2,16864.5,981420.3,425696.5,555723.8,341147.5,244543.3,204197.6,40345.7,96604.2,11319.1,12626.2,72658.9,53.62,67172.0,20680.7,30.8,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-10-15,1060,1044,284,753,369,32309,41805,26001,3889,42020,1467,1503,439,989,506,1056,1037,279,746,356,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.013,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1993205.5,2334353.0,1352932.7,475911.7,217444.2,90485.5,31807.2,95151.5,217602.1,425110.2,16864.5,981420.3,425696.5,555723.8,341147.5,244543.3,204197.6,40345.7,96604.2,11319.1,12626.2,72658.9,52.81,67172.0,20680.7,30.8,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-11-01,1043,1017,318,693,383,30000,40009,25392,4100,40101,1302,1296,440,831,587,1031,1016,318,691,376,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.952,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1993205.5,2334353.0,1352932.7,475911.7,217444.2,90485.5,31807.2,95151.5,217602.1,425110.2,16864.5,981420.3,425696.5,555723.8,341147.5,244543.3,204197.6,40345.7,96604.2,11319.1,12626.2,72658.9,56.2,67172.0,20680.7,30.8,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-11-15,1023,1019,322,698,390,32000,39700,24502,3921,40889,1468,1331,495,974,540,1012,1016,322,692,383,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,99.952,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1993205.5,2334353.0,1352932.7,475911.7,217444.2,90485.5,31807.2,95151.5,217602.1,425110.2,16864.5,981420.3,425696.5,555723.8,341147.5,244543.3,204197.6,40345.7,96604.2,11319.1,12626.2,72658.9,57.72,67172.0,20680.7,30.8,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-12-01,1030,1013,318,693,384,33009,37900,23704,3789,38889,1386,1265,402,908,518,1013,1003,315,678,377,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.253,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1993205.5,2334353.0,1352932.7,475911.7,217444.2,90485.5,31807.2,95151.5,217602.1,425110.2,16864.5,981420.3,425696.5,555723.8,341147.5,244543.3,204197.6,40345.7,96604.2,11319.1,12626.2,72658.9,55.96,67172.0,20680.7,30.8,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2019-12-15,1029,1015,318,697,384,32889,36000,23200,3658,37989,1256,1251,441,850,496,1013,1015,307,696,373,3571.0,2500.0,4115.0,2925.0,10750.0,7981.0,12386.0,9425.0,100.253,512219.9,123654.4,99538.9,18070.4,5879.7,165.4,344169.0,89931.5,31246.5,10006.9,22797.2,68071.6,67881.9,54233.4,18453.0,486276.4,25943.5,1993205.5,2334353.0,1352932.7,475911.7,217444.2,90485.5,31807.2,95151.5,217602.1,425110.2,16864.5,981420.3,425696.5,555723.8,341147.5,244543.3,204197.6,40345.7,96604.2,11319.1,12626.2,72658.9,60.21,67172.0,20680.7,30.8,228.1,199.3,28.8,40883.0,7566.0,3384.0,208.0,4099.0,772.0,4099000.0,208000.0,3384000.0
2020-01-01,1035,1022,321,707,384,35320,37109,24402,3989,38000,1450,1229,457,1084,541,1026,1021,321,706,377,3488.0,2463.0,4022.0,2886.0,10608.0,7744.0,12235.0,9189.0,100.276,476404.8,112820.7,95066.5,11550.5,6045.7,158.0,322627.6,87169.6,26766.8,6649.7,24648.8,69718.6,58879.1,48795.0,18785.2,454233.5,22171.3,1982068.7,2316747.2,1338163.8,493950.9,180748.7,73530.5,30773.7,76444.5,211231.6,435353.2,16879.4,978583.4,424221.2,554362.2,334678.5,243902.7,203709.0,40193.7,90775.8,11234.1,11221.9,68319.8,61.18,67158.3,22829.4,34.0,232.3,203.5,28.8,39362.0,6799.0,2023.0,139.0,2878.0,516.0,2878000.0,139000.0,2023000.0
2020-01-15,1034,1012,329,693,388,35010,37705,25001,4610,37500,1390,1157,504,936,528,1025,1008,292,693,388,3488.0,2463.0,4022.0,2886.0,10608.0,7744.0,12235.0,9189.0,100.276,476404.8,112820.7,95066.5,11550.5,6045.7,158.0,322627.6,87169.6,26766.8,6649.7,24648.8,69718.6,58879.1,48795.0,18785.2,454233.5,22171.3,1982068.7,2316747.2,1338163.8,493950.9,180748.7,73530.5,30773.7,76444.5,211231.6,435353.2,16879.4,978583.4,424221.2,554362.2,334678.5,243902.7,203709.0,40193.7,90775.8,11234.1,11221.9,68319.8,57.81,67158.3,22829.4,34.0,232.3,203.5,28.8,39362.0,6799.0,2023.0,139.0,2878.0,516.0,2878000.0,139000.0,2023000.0
2020-02-01,982,984,314,578,335,30010,30890,25013,4401,34900,1204,1173,504,821,525,977,980,314,562,330,3488.0,2463.0,4022.0,2886.0,10608.0,7744.0,12235.0,9189.0,100.142,476404.8,112820.7,95066.5,11550.5,6045.7,158.0,322627.6,87169.6,26766.8,6649.7,24648.8,69718.6,58879.1,48795.0,18785.2,454233.5,22171.3,1982068.7,2316747.2,1338163.8,493950.9,180748.7,73530.5,30773.7,76444.5,211231.6,435353.2,16879.4,978583.4,424221.2,554362.2,334678.5,243902.7,203709.0,40193.7,90775.8,11234.1,11221.9,68319.8,50.11,67158.3,22829.4,34.0,232.3,203.5,28.8,39362.0,6799.0,2023.0,139.0,2878.0,516.0,2878000.0,139000.0,2023000.0
2020-02-15,982,987,352,577,328,32999,32889,25001,4309,33301,1564,1459,561,729,550,973,978,219,574,324,3488.0,2463.0,4022.0,2886.0,10608.0,7744.0,12235.0,9189.0,100.142,476404.8,112820.7,95066.5,11550.5,6045.7,158.0,322627.6,87169.6,26766.8,6649.7,24648.8,69718.6,58879.1,48795.0,18785.2,454233.5,22171.3,1982068.7,2316747.2,1338163.8,493950.9,180748.7,73530.5,30773.7,76444.5,211231.6,435353.2,16879.4,978583.4,424221.2,554362.2,334678.5,243902.7,203709.0,40193.7,90775.8,11234.1,11221.9,68319.8,52.12,67158.3,22829.4,34.0,232.3,203.5,28.8,39362.0,6799.0,2023.0,139.0,2878.0,516.0,2878000.0,139000.0,2023000.0
2020-03-01,978,987,315,593,333,32699,32801,24202,4310,32500,1436,1347,504,785,512,973,987,315,587,331,3488.0,2463.0,4022.0,2886.0,10608.0,7744.0,12235.0,9189.0,99.865,476404.8,112820.7,95066.5,11550.5,6045.7,158.0,322627.6,87169.6,26766.8,6649.7,24648.8,69718.6,58879.1,48795.0,18785.2,454233.5,22171.3,1982068.7,2316747.2,1338163.8,493950.9,180748.7,73530.5,30773.7,76444.5,211231.6,435353.2,16879.4,978583.4,424221.2,554362.2,334678.5,243902.7,203709.0,40193.7,90775.8,11234.1,11221.9,68319.8,46.75,67158.3,22829.4,34.0,232.3,203.5,28.8,39362.0,6799.0,2023.0,139.0,2878.0,516.0,2878000.0,139000.0,2023000.0
